"artist","track","views","rnk"
"Usher","Yeah! (feat. Lil Jon & Ludacris)","766892796","1"
"Usher","DJ Got Us Fallin' In Love (feat. Pitbull)","354202310","2"
"Usher","Burn","297639332","3"
"UZI","PAPARAZZI","90189871","1"
"UZI","ARASAN DA","86173832","2"
"UZI","PARA","23615725","3"
"Vacations","Telephones","9371271","1"
"Vacations","Young","4116864","2"
"Vacations","Relax","1140983","3"
"Valentín Elizalde","Vete Ya","159373309","1"
"Valentín Elizalde","Volvere A Amar","138610948","2"
"Valentín Elizalde","Soy Así","111358468","3"
"Van Halen","Jump - 2015 Remaster","178303531","1"
"Van Halen","Panama - 2015 Remaster","37982065","2"
"Van Halen","Hot for Teacher - 2015 Remaster","29560984","3"
"Van Morrison","Brown Eyed Girl","91274010","1"
"Van Morrison","Days Like This","23502353","2"
"Van Morrison","Have I Told You Lately","11013537","3"
"Vance Joy","Riptide","507419059","1"
"Vance Joy","Mess Is Mine","39281650","2"
"Vance Joy","Fire and the Flood","37138214","3"
"Vanesa Martín","Resistiré","73742662","1"
"Vanesa Martín","Y, ¿Si Fuera Ella? - + Es +","44480558","2"
"Vanesa Martín","Te has perdido quién soy","24169714","3"
"Vasco Rossi","Come Nelle Favole","77666166","1"
"Vasco Rossi","E...","42615910","2"
"Vasco Rossi","Vivere","36600700","3"
"Vaundy","napori","44087942","1"
"Vaundy","CHAINSAW BLOOD","9834815","2"
"Vedo","You Got It","45813799","1"
"Vedo","4 Walls","45279881","2"
"Vedo","Girls Need Love (V-Mix)","20684356","3"
"Vengaboys","Boom, Boom, Boom, Boom!!","199130128","1"
"Vengaboys","We Like To Party! (The Vengabus)","177097830","2"
"Vengaboys","Shalala Lala","170015035","3"
"Vicente Fernández","Volver, Volver","146183529","1"
"Vicente Fernández","Hermoso Cariño","121626588","2"
"Vicente Fernández","Acá Entre Nos","94189126","3"
"Vicentico","No Te Apartes de Mí","333960292","1"
"Vicentico","Paisaje","144698096","2"
"Vicentico","Los Caminos de la Vida","99198193","3"
"Víctor Manuelle","Tengo Ganas","178605385","1"
"Víctor Manuelle","Si Tú Me Besas","171310043","2"
"Víctor Manuelle","Mala y Peligrosa (feat. Bad Bunny)","95661253","3"
"Vierra","Seandainya","47653403","1"
"Vierra","Rasa Ini","35156443","2"
"Vierra","Kesepian","21893629","3"
"Vijay Prakash","Singara Siriye","82451934","1"
"Vijay Prakash","Adhaaru Adhaaru","43505491","2"
"Vijay Prakash","Innum Konjam Naeram","43053756","3"
"Vijay Yesudas","Malare","87628756","1"
"Vijay Yesudas","Nee Paartha Vizhigal - The Touch of Love","47006831","2"
"Vijay Yesudas","Uyirin Naadhane - From ""Joseph""","27953965","3"
"Vilma Palma e Vampiros","Bye Bye","156372409","1"
"Vilma Palma e Vampiros","Auto Rojo","67232098","2"
"Vilma Palma e Vampiros","Mojada","16702851","3"
"Vince Gill","Go Rest High On That Mountain","57437247","1"
"Vince Gill","When I Call Your Name","43868059","2"
"Vince Gill","Look At Us","19574832","3"
"Vince Guaraldi Trio","Linus And Lucy","7451810","1"
"Vince Guaraldi Trio","Christmas Time Is Here","7024484","2"
"Vince Guaraldi Trio","O Tannenbaum","6916875","3"
"Vince Staples","&burn (with Vince Staples)","62579244","1"
"Vince Staples","Norf Norf","62579244","1"
"Vince Staples","Big Fish","12326934","2"
"Vince Staples","ARE YOU WITH THAT?","3640821","3"
"Vintage Culture","Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","55495931","1"
"Vintage Culture","I Will Find","37829914","2"
"Vintage Culture","Pontos de Exclamação - Vintage Culture & Future Class Remix","18399572","3"
"Vishal-Shekhar","O Saki Saki (From ""Batla House"")","667739805","1"
"Vishal-Shekhar","Nashe Si Chadh Gayi","331764429","2"
"Vishal-Shekhar","Besharam Rang (From ""Pathaan"")","275032299","3"
"Vishal Dadlani","Balam Pichkari","306785807","1"
"Vishal Dadlani","Besharam Rang (From ""Pathaan"")","275111549","2"
"Vishal Dadlani","Sheila Ki Jawani","235054452","3"
"Vishal Mishra","Naacho Naacho (From ""Rrr"")","238395538","1"
"Vishal Mishra","Jaan Ban Gaye","173533641","2"
"Vishal Mishra","Kaise Hua (From ""Kabir Singh"")","163026035","3"
"Volbeat","For Evigt","70327872","1"
"Volbeat","Fallen","35505066","2"
"Volbeat","A Warrior's Call","29945348","3"
"Vybz Kartel","Summer Tiime","96721542","1"
"Vybz Kartel","Yuh Love","37541275","2"
"Vybz Kartel","Fever","27956567","3"
"W&W","Heaven Is A Place On Earth","0","1"
"W&W","Skydance","0","1"
"W&W","Repeat After Me","0","1"
"W&W","StarShine (I Don't Want This Night To End)","0","1"
"W&W","The Lone Ranger","0","1"
"W&W","Dragostea Din Tei - W&W Remix","0","1"
"W&W","Moonlight Shadow","0","1"
"W&W","Poison (with Timmy Trumpet x W&W)","0","1"
"W&W","Come With Me","0","1"
"W&W","Rave Love","0","1"
"Wale","Ride Out","279512854","1"
"Wale","On Chill (feat. Jeremih)","120595851","2"
"Wale","Ambition (feat. Meek Mill & Rick Ross)","61373093","3"
"WALK THE MOON","Shut Up and Dance","408341372","1"
"WALK THE MOON","Shut Up and Dance - Live Acoustic - 2015","408341372","1"
"WALK THE MOON","Anna Sun","27595112","2"
"WALK THE MOON","One Foot","20611626","3"
"Warren G","Regulate","312112930","1"
"Warren G","Party We Will Throw Now!","37353466","2"
"Warren G","This D.J.","16732132","3"
"Waylon Jennings","(Ghost) Riders in the Sky - Live at Nassau Coliseum, Uniondale, NY - March 1990","59254470","1"
"Waylon Jennings","Highwayman","47676921","2"
"Waylon Jennings","Are You Sure Hank Done It This Way","23437914","3"
"Weezer","Say It Ain't So","137206734","1"
"Weezer","Buddy Holly","66526480","2"
"Weezer","Beverly Hills","64782724","3"
"Wesley Safadão","Depende","136778478","1"
"Wesley Safadão","Tchuco Nela","129648370","2"
"Wesley Safadão","Tu Tava Na Revoada - Ao Vivo","102482739","3"
"Westlife","My Love","319681936","1"
"Westlife","If I Let You Go - Radio Edit","204420989","2"
"Westlife","Fool Again","135818245","3"
"Westside Gunn","Peppas (feat. Black Star)","1186935","1"
"Westside Gunn","327 (feat. Tyler, The Creator & Billie Essco)","885111","2"
"Westside Gunn","FlyGod Jr (feat. DJ Drama)","385258","3"
"Wham!","Last Christmas","775896657","1"
"Wham!","Last Christmas - Single Version","775896657","1"
"Wham!","Wake Me Up Before You Go-Go","421844651","2"
"Wham!","Everything She Wants","81866389","3"
"White 2115","California","113480722","1"
"White 2115","RiRi","23563514","2"
"White 2115","BEDOESIARA","12431478","3"
"White Noise Baby Sleep","White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night","1197571","1"
"White Noise Baby Sleep","White Noise Relaxation for Calming Down Fussy Infant Baby, Sleepy Toddler or Child","376087","2"
"White Noise Baby Sleep","Pure Brown Noise - Loopable with no fade","290014","3"
"White Noise for Babies","Soothing White Noise - Loopable, No Fade","157884163","1"
"White Noise for Babies","Pure Brown Noise - Loopable with no fade","2329675","2"
"White Noise for Babies","Shower Sound - Loopable Without Fade","17140","3"
"Whitesnake","Here I Go Again - 2018 Remaster","116396795","1"
"Whitesnake","Here I Go Again","116396795","1"
"Whitesnake","Love Ain't No Stranger","11320583","2"
"Whitesnake","Fool for Your Loving - 2009 Remaster","11291969","3"
"Whitney Houston","I Will Always Love You","1354367310","1"
"Whitney Houston","I Have Nothing","698467783","2"
"Whitney Houston","When You Believe - from The Prince of Egypt","426709954","3"
"Wiener Philharmoniker","21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)","8266270","1"
"Wiener Philharmoniker","Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso","1649371","2"
"Wiener Philharmoniker","Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio","598931","3"
"Will Smith","Está Rico","198040556","1"
"Will Smith","Prince Ali","167373829","2"
"Will Smith","Men In Black - From ""Men In Black"" Soundtrack","123676341","3"
"will.i.am","#thatPOWER","981442473","1"
"will.i.am","Scream & Shout","981442473","1"
"will.i.am","Feelin' Myself","331444443","2"
"will.i.am","This Is Love","315163270","3"
"Willie Colón","Idilio","13317144","1"
"Willie Colón","Juanito Alimaña","11941696","2"
"Willie Colón","Pedro Navaja","10028198","3"
"Willie Nelson","Always On My Mind","87903322","1"
"Willie Nelson","Highwayman","47676885","2"
"Willie Nelson","Pancho and Lefty","23357100","3"
"WILLOW","Meet Me At Our Spot - Live","119010418","1"
"WILLOW","Meet Me At Our Spot","119010418","1"
"WILLOW","emo girl (feat. WILLOW)","18550963","2"
"WILLOW","psychofreak (feat. WILLOW)","18388929","3"
"Willy William","Mi Gente","3179386245","1"
"Willy William","Ego - Radio Edit","943724759","2"
"Willy William","Mi Gente (feat. Beyoncé)","110043669","3"
"Wings","Let 'Em In - 2014 Remaster","9113803","1"
"Wings","Live And Let Die - 2018 Remaster","5258552","2"
"Wings","Jet - 2010 Remaster","3342641","3"
"Wisin","Escápate Conmigo (feat. Ozuna)","1497814403","1"
"Wisin","Adrenalina (feat. Jennifer Lopez & Ricky Martin)","900740350","2"
"Wisin","Nota de Amor (feat. Daddy Yankee)","698259186","3"
"Wisin & Yandel","Noche De Entierro","0","1"
"Wisin & Yandel","Besos Moja2","0","1"
"Wisin & Yandel","Mayor Que Usted","0","1"
"Wisin & Yandel","Vapor","0","1"
"Wisin & Yandel","Si Te Pillo","0","1"
"Wisin & Yandel","Algo Me Gusta De Ti","0","1"
"Wisin & Yandel","Noche De Sexo","0","1"
"Wisin & Yandel","Sexy Movimiento","0","1"
"Wisin & Yandel","Si Supieras","0","1"
"WIU","Vampiro","100906199","1"
"WIU","Felina","90167040","2"
"WIU","Coração de Gelo","30006794","3"
"Wiz Khalifa","See You Again (feat. Charlie Puth)","5773797147","1"
"Wiz Khalifa","Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","788319057","2"
"Wiz Khalifa","Young, Wild & Free (feat. Bruno Mars)","726604450","3"
"Wizkid","Joro","222672903","1"
"Wizkid","Essence (feat. Tems)","127322711","2"
"Wizkid","Energy (Stay Far Away)","61183411","3"
"Wolfgang Amadeus Mozart","Piano Concerto No. 21 in C Major, K. 467: II. Andante","9237931","1"
"Wolfgang Amadeus Mozart","Symphony No. 25 in G Minor, K. 183: I. Allegro con brio","6451679","2"
"Wolfgang Amadeus Mozart","Fantasia in D Minor, K. 397","2910211","3"
"WOS","CANGURO","211460066","1"
"WOS","MELÓN VINO","104315568","2"
"WOS","ANDRÓMEDA","60505306","3"
"Wu-Tang Clan","Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)","56460918","1"
"Wu-Tang Clan","Da Mystery of Chessboxin' (feat. Method Man, U-God, Inspectah Deck, Raekwon, Ol' Dirty Bastard, Ghostface Killah & Masta Killa)","47657258","2"
"Wu-Tang Clan","Gravel Pit (feat. RZA, Method Man, Ghostface Killah, Raekwon & U-God)","41121912","3"
"WWE","Voices (Randy Orton)","32869952","1"
"WWE","I Walk Alone (Batista)","26858136","2"
"WWE","WWE: Visionary (Seth Rollins)","5454488","3"
"Wyclef Jean","Killing Me Softly With His Song","351401822","1"
"Wyclef Jean","Ready or Not","212066884","2"
"Wyclef Jean","Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)","112497820","3"
"X Ambassadors","Unsteady","208240809","1"
"X Ambassadors","Renegades","35456729","2"
"X Ambassadors","Jungle","22770385","3"
"X Ambassadors","Jungle - Remix","22770385","3"
"Xamã","Malvadão 3","263220761","1"
"Xamã","Poesia Acústica 11: Nada Mudou","195956694","2"
"Xamã","Poesia Acústica #9: Melhor Forma","87290403","3"
"Xamã","Poesia Acústica #6: Era uma Vez","87290403","3"
"Xamã","Poesia Acústica 13","87290403","3"
"Xand Avião","Basta Você Me Ligar - Ao Vivo","408084405","1"
"Xand Avião","Balanço da Rede","163676870","2"
"Xand Avião","Pode Apostar - Ao Vivo","79090931","3"
"Xavier Wulf","Thunder Man","10592684","1"
"Xavier Wulf","Psycho Pass","10256470","2"
"Xavier Wulf","Akina Speed Star","4185021","3"
"XXXTENTACION","Moonlight","1029202328","1"
"XXXTENTACION","Jocelyn Flores","616989040","2"
"XXXTENTACION","Fuck Love (feat. Trippie Redd)","384167759","3"
"Xzibit","X","79393504","1"
"Xzibit","My Name (feat. Eminem & Nate Dogg)","20500590","2"
"Xzibit","Get Your Walk On","13137353","3"
"Yandel","Báilame - Remix","954776832","1"
"Yandel","Encantadora","610195947","2"
"Yandel","Hey DJ","371764428","3"
"Yann Tiersen","Comptine d'un autre été, l'après-midi","35353948","1"
"Yann Tiersen","La Valse d'Amélie - Version piano","10107157","2"
"Yann Tiersen","Mother's Journey","3977777","3"
"Yeah Yeah Yeahs","Maps","78504843","1"
"Yeah Yeah Yeahs","Heads Will Roll","76030355","2"
"Yeah Yeah Yeahs","Heads Will Roll - A-Trak Remix","25655408","3"
"Yeah Yeah Yeahs","Heads Will Roll - A-Trak Remix Radio Edit","25655408","3"
"Years & Years","Hallucination - Navos Remix","41285525","1"
"Years & Years","Desire - Gryffin Remix","41285525","1"
"Years & Years","Hallucination","0","2"
"Years & Years","King","0","2"
"Years & Years","Shine","0","2"
"Years & Years","A Second to Midnight","0","2"
"Years & Years","Breathe","0","2"
"Years & Years","100% Pure Love","0","2"
"Years & Years","Starstruck","0","2"
"Years & Years","Sweet Talker","0","2"
"Yeat","Gët Busy","22682371","1"
"Yeat","Poppin","19391545","2"
"Yeat","On tha linë","16015666","3"
"Yelawolf","Best Friend","207747918","1"
"Yelawolf","Till It's Gone","156242664","2"
"Yelawolf","You and Me","84094705","3"
"YG","My Nigga","353168416","1"
"YG","Go Loko (feat. Tyga, Jon Z)","229045146","2"
"YG","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","220744002","3"
"Ying Yang Twins","Salt Shaker","94999621","1"
"Ying Yang Twins","Shake","22162858","2"
"Ying Yang Twins","Wait (The Whisper Song)","15108475","3"
"Yiruma","River Flows In You","172144820","1"
"Yiruma","River Flows In You","172144820","1"
"Yiruma","River Flows in You","172144820","1"
"Yiruma","Kiss the Rain","66575499","2"
"Yiruma","Kiss The Rain","66575499","2"
"Yiruma","Sunset Bird","715668","3"
"YNW Melly","Murder On My Mind","545010163","1"
"YNW Melly","Mama Cry","205570016","2"
"YNW Melly","Mixed Personalities (feat. Kanye West)","162215234","3"
"Yo-Yo Ma","Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude","14668662","1"
"Yo-Yo Ma","Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","14668662","1"
"Yo-Yo Ma","Carnival of the Animals, R. 125: The Swan","14529728","2"
"Yo-Yo Ma","The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","14529728","2"
"Yo-Yo Ma","The Mission: Gabriel's Oboe","8406359","3"
"Yo Gotti","Rake It Up (feat. Nicki Minaj)","272095474","1"
"Yo Gotti","Down In the DM","151587045","2"
"Yo Gotti","Doin 2 Much","61552528","3"
"Yo Yo Honey Singh","Dheere Dheere","559255370","1"
"Yo Yo Honey Singh","Blue Eyes","555130130","2"
"Yo Yo Honey Singh","Love Dose","442480980","3"
"Yoko Ono","Happy Xmas (War Is Over) - Remastered 2010","18784051","1"
"Yoko Ono","Instant Karma! (We All Shine On) - Ultimate Mix","16601039","2"
"Yoko Ono","Give Peace A Chance - Ultimate Mix","6930517","3"
"Yoko Ono","Give Peace A Chance - Ultimate Mix","6930517","3"
"Youjeen","Someday","63385","1"
"Youjeen","HEY JERKS","8383","2"
"Youjeen","Daydreamin'","8125","3"
"Young Cister","SEXTIME","16052811","1"
"Young Cister","Caminemos de la Mano","15477955","2"
"Young Cister","LA TERAPIA","15061935","3"
"Young Dolph","100 Shots","127206277","1"
"Young Dolph","Major (feat. Key Glock)","121563483","2"
"Young Dolph","Get Away","9460792","3"
"Young Nudy","Yeah Yeah","20930164","1"
"Young Nudy","Hell Shell","8005865","2"
"Young Nudy","EA (feat. 21 Savage)","3605813","3"
"Young Thug","Hot (feat. Gunna)","195512543","1"
"Young Thug","Go Crazy","161056961","2"
"Young Thug","Way 2 Sexy (with Future & Young Thug)","93172521","3"
"YoungBoy Never Broke Again","Bandit (with YoungBoy Never Broke Again)","392428761","1"
"YoungBoy Never Broke Again","Outside Today","219831039","2"
"YoungBoy Never Broke Again","Make No Sense","69543893","3"
"Yovie & Nuno","Misal","0","1"
"Yovie & Nuno","Tanpa Cinta","0","1"
"Yovie & Nuno","Galau","0","1"
"Yovie & Nuno","Sempat Memiliki","0","1"
"Yovie & Nuno","Manusia Biasa (CLB)","0","1"
"Yovie & Nuno","Mengejar Mimpi","0","1"
"Yovie & Nuno","Dia Milikku","0","1"
"Yovie & Nuno","Merindu Lagi (Pada Kekasih Orang)","0","1"
"Yovie & Nuno","Janji Suci","0","1"
"Yovie & Nuno","Menjaga Hati","0","1"
"YSY A","Hijo de la Noche","92306410","1"
"YSY A","YSY A: Bzrp Music Sessions, Vol. 37","77739593","2"
"YSY A","Pintao","47829073","3"
"Yung Gravy","Mr. Clean","69066106","1"
"Yung Gravy","Betty (Get Money)","33924295","2"
"Yung Gravy","Whip A Tesla","27456212","3"
"Yuri","Ya No Vives en Mí (Primera Fila) (feat. Carlos Rivera) - En Vivo","138039272","1"
"Yuri","Ya No Vives en Mí (Versión Pop) (feat. Carlos Rivera)","121914860","2"
"Yuri","Una Mentira Más","79709134","3"
"Yuridia","Amigos No por Favor (Primera Fila) - En Vivo","606976096","1"
"Yuridia","Ya Te Olvidé","544129299","2"
"Yuridia","Lo Que Son las Cosas","161834794","3"
"Yusuf / Cat Stevens","Father And Son","35815390","1"
"Yusuf / Cat Stevens","If You Want To Sing Out, Sing Out","8123949","2"
"Yusuf / Cat Stevens","Lady D'Arbanville","2631754","3"
"Yuvan Shankar Raja","Venmegam","64425785","1"
"Yuvan Shankar Raja","High On Love","52453152","2"
"Yuvan Shankar Raja","Chiru Chiru","50068446","3"
"Zac Brown Band","Chicken Fried","131596100","1"
"Zac Brown Band","Colder Weather","84641262","2"
"Zac Brown Band","Knee Deep (feat. Jimmy Buffett)","56929766","3"
"Zac Efron","Rewrite The Stars","133945580","1"
"Zac Efron","The Greatest Show","39658798","2"
"Zac Efron","You Can't Stop The Beat","39081475","3"
"Zach Bryan","Something in the Orange","33010534","1"
"Zach Bryan","Heading South","19234594","2"
"Zach Bryan","Burn, Burn, Burn","5118224","3"
"Zack Tabudlo","Habang Buhay","68060269","1"
"Zack Tabudlo","Binibini","41629589","2"
"Zack Tabudlo","Nangangamba","14887349","3"
"Zara Larsson","Symphony (feat. Zara Larsson)","1207659517","1"
"Zara Larsson","Lush Life","793037572","2"
